index,nameModel,trial_optimizacion_bayesiana,Step_validacion,time,MSE,RMSE,MAE,MAPE
140,SVR_Wallmart_29_1_linear_0.1_0.1_scale,29,1,0.017455577850341797,0.44827383152210326,9.32200383698404,0.6695325470222514,0.500723100219002
141,SVR_Wallmart_29_2_linear_0.1_0.1_scale,29,2,0.09366464614868164,0.42028164616031255,8.251546064086451,0.64829132815449,0.48385197216195636
142,SVR_Wallmart_29_3_linear_0.1_0.1_scale,29,3,0.2151343822479248,0.4418596590750508,10.032061444054648,0.6647252508179984,0.4978043956414426
143,SVR_Wallmart_29_4_linear_0.1_0.1_scale,29,4,0.38361167907714844,0.4153193064522728,10.849472417926675,0.64445271855449,0.47639790326663606
144,SVR_Wallmart_29_5_linear_0.1_0.1_scale,29,5,0.5389044284820557,0.4123415514309868,9.5516424508689,0.642138265041873,0.4785957324865704
145,SVR_Wallmart_30_1_poly_0.5_0.1_scale,30,1,0.009262561798095703,0.5685958922149157,2.163487979113308,0.7540529770612379,0.5821700374597321
146,SVR_Wallmart_30_2_poly_0.5_0.1_scale,30,2,0.037380218505859375,0.5505769276623275,4.341499184175967,0.7420087113116176,0.5648523662280228
147,SVR_Wallmart_30_3_poly_0.5_0.1_scale,30,3,0.06908941268920898,0.5522512471766511,5.6408651276749815,0.7431360892707681,0.564210449611657
148,SVR_Wallmart_30_4_poly_0.5_0.1_scale,30,4,0.12077212333679199,0.5597146636698909,5.27373577023762,0.748140804708506,0.568278557982201
149,SVR_Wallmart_30_5_poly_0.5_0.1_scale,30,5,0.18093538284301758,0.5482505256716282,5.227411524856929,0.7404394139101648,0.560402033816294
150,SVR_Wallmart_31_1_rbf_0.1_0.1_scale,31,1,0.010187387466430664,0.562031750393425,2.9884796735734898,0.74968776860332,0.5709442511847573
151,SVR_Wallmart_31_2_rbf_0.1_0.1_scale,31,2,0.03180956840515137,0.5662522479866344,2.6927930936085565,0.7524973408502083,0.5686065032075509
152,SVR_Wallmart_31_3_rbf_0.1_0.1_scale,31,3,0.07038116455078125,0.5743434763554615,2.662326377503938,0.7578545218941835,0.5696724694095887
153,SVR_Wallmart_31_4_rbf_0.1_0.1_scale,31,4,0.12248349189758301,0.5800788100242141,2.8520368998914365,0.7616290501446319,0.575678600330323
154,SVR_Wallmart_31_5_rbf_0.1_0.1_scale,31,5,0.18593907356262207,0.5712174612282587,2.9452360799263353,0.7557892968468518,0.5692748137345952
155,SVR_Wallmart_32_1_linear_0.1_0.2_scale,32,1,0.0290524959564209,0.4373222986481223,8.307939701983635,0.661303484527431,0.49576884209523525
156,SVR_Wallmart_32_2_linear_0.1_0.2_scale,32,2,0.09683990478515625,0.41116542743819084,8.75032635121896,0.6412218238941894,0.4772207965080862
157,SVR_Wallmart_32_3_linear_0.1_0.2_scale,32,3,0.22019696235656738,0.45006686142792324,9.787230300391702,0.6708702269648902,0.5065531697133355
158,SVR_Wallmart_32_4_linear_0.1_0.2_scale,32,4,0.32819581031799316,0.4188395921333849,9.129097187021388,0.6471781764965386,0.484439741689579
159,SVR_Wallmart_32_5_linear_0.1_0.2_scale,32,5,0.3854637145996094,0.41710358153653476,8.317638282142278,0.6458355684975354,0.4842743640345319
160,SVR_Wallmart_33_1_sigmoid_0.3_0.6_scale,33,1,0.012967348098754883,12.882800588571614,127.10042421512054,3.5892618445261992,3.2388441061488384
161,SVR_Wallmart_33_2_sigmoid_0.3_0.6_scale,33,2,0.0403294563293457,110.16740597386557,414.8791778481664,10.496066214247392,8.002338934099841
162,SVR_Wallmart_33_3_sigmoid_0.3_0.6_scale,33,3,0.10722184181213379,62.59834159999318,78.93635706658463,7.911911374629596,6.055898542246783
163,SVR_Wallmart_33_4_sigmoid_0.3_0.6_scale,33,4,0.17106318473815918,58.04651556498168,161.4140399269651,7.618826390263902,5.9326167025326955
164,SVR_Wallmart_33_5_sigmoid_0.3_0.6_scale,33,5,0.2575695514678955,82.14067062776466,183.23112575981568,9.06314904587609,6.9808235169622685
165,SVR_Wallmart_34_1_poly_0.1_0.1_scale,34,1,0.009134769439697266,0.5620305177456764,2.9805038584228756,0.7496869464954531,0.5708349438087109
166,SVR_Wallmart_34_2_poly_0.1_0.1_scale,34,2,0.030692338943481445,0.5543004819538087,3.796002726399952,0.7445135874877024,0.5632175180804904
167,SVR_Wallmart_34_3_poly_0.1_0.1_scale,34,3,0.06587743759155273,0.5684009644464671,3.9160449774363313,0.7539237126171766,0.5696860166674528
168,SVR_Wallmart_34_4_poly_0.1_0.1_scale,34,4,0.11416220664978027,0.5795722490803914,3.7476203499102896,0.7612964265517023,0.5750400898995244
169,SVR_Wallmart_34_5_poly_0.1_0.1_scale,34,5,0.17623138427734375,0.569907037005605,3.7858587166580477,0.7549218747695717,0.5695953248062406
170,SVR_Wallmart_35_1_linear_0.5_0.2_scale,35,1,0.044584035873413086,0.44576674687379386,8.263679835565162,0.6676576569423838,0.49851445038822934
171,SVR_Wallmart_35_2_linear_0.5_0.2_scale,35,2,0.21067094802856445,0.4138868333551131,8.625398253468243,0.6433403713083091,0.47950136190275094
172,SVR_Wallmart_35_3_linear_0.5_0.2_scale,35,3,0.7407302856445312,0.4472999585371934,9.97881079807837,0.6688048732905536,0.5036509409231907
173,SVR_Wallmart_35_4_linear_0.5_0.2_scale,35,4,1.0246784687042236,0.41826950460109763,9.338443632026049,0.6467375855794201,0.48316780635674805
